concept_id,English,Ekegusii,source
122862,"Because of Yahweh’s wrath she won’t be inhabited, but she will be wholly desolate. Everyone who goes by Babylon will be astonished, and hiss at all her plagues.","Ase engencho y’endamwamu y’Omonene Babiloni nosirigwe kegima, gose tokomenywa rinde. Kera omonto orabe ogoeta Babiloni nakumie na goichana mono ase engencho y’amaakwa aye.",Trilingual-Bible
131368,"Let the wives be quiet in the assemblies, for it has not been permitted for them to be talking except in submission, as the law also says,","abakungu bakire ase chikanisa. Naki tibari ne ribaga ri’ogokwana, korende baigwere buna amachiiko agoteeba.",Trilingual-Bible
114530,"Nevertheless some men of Asher, Manasseh, and Zebulun humbled themselves and came to Jerusalem.","Abanto abake boka b’Aseri, na Abamanase, na Abasabuloni bagekeyia, bagacha Yerusalemu.",Trilingual-Bible
106705,"At the commandment of Yahweh they encamped, and at the commandment of Yahweh they traveled. They kept Yahweh’s command, at the commandment of Yahweh by Moses.","Bun’Omonene arenge gochiika nigo barenge gotoora, batiga orogeendo, gose baimoka bachaaka orogeendo. Bakaba bakoigwera Omonene buna achiigete goetera ase Musa.",Trilingual-Bible
111986,"In the twenty-sixth year of Asa king of Judah, Elah the son of Baasha began to reign over Israel in Tirzah for two years.","Ase omwaka bw’emerongo ebere na etano nomo bw’okogaamba gw’Asa, omorwoti bw’Abayuda, Ela, mosinto o Baasa, agachaaka kogaambera Abaisraeli agwo Tirisa, akagaamba emiaka ebere.",Trilingual-Bible
140963,"In the twentieth century, in 1948, this prophecy came true. The nation of Israel was reestablished, and once again the Jews returned to the Land of Promise. Christians around the world rejoice and praise God, but still, why is there so much suffering in the world? This story has a purpose.","Ase omwaka elfu eyemo, chimii kianda na emerengo ene ne’etano etato (1948), egetakageire gekaba. Ense ya’Israeli ekabekwa, erio naende abayaudi bakairana ase Ense yo’Omwando. Abakristo abange batebire ing’a oko nogwancha kwa Nyasae, korende, naboo gose echi nechinguru chio’Omosunte? Esinema eye nebwate richibu.",ENG-EKE
147191,Open BIBLE to beat devil,Bakarinyora riria rigena riatigerigwe are noboina.,ENG-EKE
121024,"Now therefore, please make a pledge to my master the king of Assyria, and I will give you two thousand horses, if you are able on your part to set riders on them.","Inchuo moigwane mobeke rigori n’Omonene one, omorwoti bw’Abaasuri. Nimbae chibarasi chilifu ibere komoranyare konyora abariini be chibarasi echio.",Trilingual-Bible
145655,"His friends agreed to help, promising that his possessions would increase. Mogire was surprised and happy to hear this from his friend. Today, rain fell and the land became fertile.","Abagisangio baye koigwa igo, bakamotebia buna eamate yaye nigo ekomong’aina. Mogire akagechigwa kerage na gotiana gokora egesiomba gochia ase omorugi oyo oye. Engaki eye embura egachaka gotwa kemonyiriro.",ENG-EKE
111078,"Three sons were born to Absalom, and one daughter, whose name was Tamar. She was a woman with a beautiful face.","Abisalomu nigo aiboreretwe amo n’abamura batato, na omoiseke oyomo ore korokwa Tamari. Ere nigo areenge omoiseke omonyakieni.",Trilingual-Bible
127948,"“Return to your house, and declare what great things God has done for you.” He went his way, proclaiming throughout the whole city what great things Jesus had done for him.","“Irana nka bwoo orarie amang’ana amanene aya Nyasae agokoreire.” Akagenda bwoye, akararia ase omochie omogima amang’ana amanene aya Yeso amokoreire.",Trilingual-Bible
140256,"[ I ]. Rose Osoro, member in the Commission on Resource Allocation (CRA)","[ I ]. Rose Osoro, member in the Commission on Resource Allocation (CRA)",ENG-EKE
102892,"Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.","Ekero Adamu konya amenyire emiaka rigana erimo na emerongo etato (130), akaba ise bw’omwana omomura omobwekaine, ore ekieni kiaye ere omonyene, akamoroka Seti.",Trilingual-Bible
127625,"His father Zacharias was filled with the Holy Spirit, and prophesied, saying,","Zakaria ise agaichorwa n’Omoika Omochenu, akabana, okobora,",Trilingual-Bible
124913,"“They won’t return into the land of Egypt; but the Assyrian will be their king, because they refused to repent.","“Barabwo mbairane gochia ase ense ya Misiri, na Abaasuri mbaabagambere, ekiagera bangire koirana gocha ase ’nde.",Trilingual-Bible
122884,"“A sword is on the Chaldeans,” says Yahweh, “and on the inhabitants of Babylon, on her princes, and on her wise men.","Omonene nigo agoteeba iga: Omoro obe igoro ase Abakalidayo, na igoro ase abanto bamenyete Babiloni, na igoro ase abanene b’oborwoti obwo, na igoro ase abanto abang’aini b’ense eyio!",Trilingual-Bible
114085,They brought horses for Solomon out of Egypt and out of all lands.,Chibarasi chikarentwa ase Sulemani korwa Misiri na korwa ase chinse chionsi.,Trilingual-Bible
144503,"However, Siro and IIEC lawyer Charles Otiso stated that they would appeal. ""We will appeal so that this decision can be reviewed by a higher court."" Siro also said he would consult with his lawyers.","Nonya nabo igo, Siro amo na IIEC lawyer omosike Onchari Otiso nigo batebete inga imbache babeke e appeal. ""Goika to appeal ase obogambi obo bwarurwe ekiagera tibori obwe ekeene"". Nabo Siro atebetie abariki abwo isiko ye Ekoti.",ENG-EKE
125303,"But you, Bethlehem Ephrathah, being small among the clans of Judah, out of you one will come out to me who is to be ruler in Israel; whose goings out are from of old, from ancient times.","“Korende aye Bethlehemu Efarata, aye ore omoke ase egati ye chiamate chi’egesaku ki’Abayuda, korwa asore nang’orokere oyomo orabe omogambi bw’Abaisraeli. Oyio nao arenge korwa agwo kare, ee, korwa kare na kare.”",Trilingual-Bible
119662,An inheritance quickly gained at the beginning won’t be blessed in the end.,"Oise gosanera konyora omwando bwango korwa omochakano, omoerio oye tori gosesenigwa.",Trilingual-Bible
132480,"May the Lord grant mercy to the house of Onesiphorus, for he often refreshed me, and was not ashamed of my chain,","Omonene abarorere amaabera abwo bare ab’enyomba y’Onesiforo, ekiagera ekero ase ekero nigo are gontimokia, gose t’are korora obosooku ase engencho y’obosibwa bwane.",Trilingual-Bible
125054,"They trample the heads of the poor into the dust of the earth and deny justice to the oppressed. A man and his father use the same maiden, to profane my holy name.","Abanto abwo nigo bagotiringera emetwe y’abataka nabwo batari n’echinguru ase orotu rw’ense, naende nigo bagokorekania amang’ana ’omonto omoitongo. Omomura na ise nigo bagokora obonyaka n’omosomba omoiseke oyomo, na igo bakora erieta riane riaba eritachenegeti.",Trilingual-Bible
115178,"in addition to their male servants and their female servants, of whom there were seven thousand three hundred thirty-seven. They had two hundred forty-five singing men and singing women.","amo na abasomba babo, abasacha na abakungu, chilifu isano na ibere, na amagana atato, na emerongo etato, na batano na babere (7,337). Boigo mbabwate abateri, abasacha na abakungu, amagana abere, na emerongo ene, na batano (245).",Trilingual-Bible
125276,"He who breaks open the way goes up before them. They break through the gate, and go out. Their king passes on before them, with Yahweh at their head.","Omonene naigore chinchera ase bare naende abarae korwa ase obooswa. Mbasoke korwa ase ebiita bi’omochie omonene bagende bare n’obosibore. Omorwoti obo, Omonene obo bweka nere orabarae gochia isiko.",Trilingual-Bible
100630,Residents in flood and conflict‑prone areas ordered to evacuate with routes and shelters listed.,Abamenyi bari bare aase emegoko gose aregire chimanano bachikirwe kong'anya korwa ase ande onsi ararete emechando gochia ase atebire neserikari gose chinyomba chiria eserikariyatebire.,PSA
103782,"The young man didn’t wait to do this thing, because he had delight in Jacob’s daughter, and he was honored above all the house of his father.","Omomura oyio tatebana gokora ring’ana riria, ekiagera omoiseke oria o Yakobo konya omogweneire. Bono Sekemu nigo asikire kobua abande bonsi ase eamate yabo.",Trilingual-Bible
121582,"Will you hold yourself back for these things, Yahweh? Will you keep silent and punish us very severely?","Aye Omonene, Inee, nigo ogochia gwetanga torora amang’ana aya? Inee! Nigo ogochia gokira‐kiri na gotochanda mono?",Trilingual-Bible
100788,Learn how farmers can participate in carbon credit programs by adopting practices that sequester carbon in dairy farm.,Egera komanya buna abaremi baranyare korwa ebirengererio biabo igoro yokonyora chibesa chiria chiogotanga embeo eria egosaria rire ase okwegera chingencho chiria chigokeania embeo eyio korwa obweri bwetugo.,PSA
139569,"That beginning story is different from the new story that is starting with that old man. Yes!! Once it starts, the past will remember that story and the other stories that have been passed down through generations, the past will show us the way.","Eng'uko eye eng'aini egatiga eng'uko eye endiri etang'ane gosoka korwa ase omong'anyi oyo. Kai !! Buna yasogete iga, ekemoni gegasamununa eng'uko eye na eng'uko eri yang'ainete eyamwabo ekanyorera ribaga ekaminchoka korwa omong'anyi oyo ime, ekemoni tigiachia koyerora.",ENG-EKE
145121,"People, let us not forget our roots, so that we may be honored among the children of Omogusii, lest you forget your heritage which is very important. This heritage belongs to both Abagetutu and Abanyaribari and their descendants! Who is this elder then? He is Elder Onyangore.","Baminto, totaragenda aare, nigo twatebetigwe buna ase abana b' Omogusii, tiga toinyore egento ekemo ekenene mono. Egento ekio nkeri nga ise Abagetutu amo na Abanyaribari n' oyomo! Bono omogaka oyio nere ng'o? Oyio nere omogaka Onyangore.",ENG-EKE
114542,"The whole assembly took counsel to keep another seven days, and they kept another seven days with gladness.","Omosangererekano bwonsi ogancherana korenda Amatuko Amanene ase amatuko ande atano na abere; ase ayio bakayarenda ase amatuko ande atano na abere, bare nomogooko.",Trilingual-Bible
146866,"When they had appointed elders for each church and prayed and fasted, they handed the churches over to the care of the Lord, in whom they had believed.","Petero akabatebia, Onchoka mobatiswe ker'oyomo as'erieta riaye Yesu Kristo, monyore okorusigwa kw'ebibe; nainwe namonyore ekeegwa ki'Omoika Omochenu.",ENG-EKE
140105,"Welcome journey, let us embark on it together. They grew and learned and discovered new things. God knows everything about our future.",Tochaya dini yonde. Tokaga buna aye naye okeroche. Nyasae nere bweka omanyete emioyo yaito.,ENG-EKE
135431,With all your strength love him who made you. Don’t forsake his ministers.,Mwanche omotongi oo n’echinguru chiao chionsi; na tobaisa kobatuguta abakoreri baye.,ENG-EKE
118771,He will not allow your foot to be moved. He who keeps you will not slumber.,Ere tagotiga okogoro kwao gotererigwe; oyokorendete tagosundoka.,Trilingual-Bible
124020,Thus I will make Mount Seir an astonishment and a desolation. I will cut off from it him who passes through and him who returns.,"Ase enchera eye ninsarie kegima Egetunwa gia Edomu kebe bosa tikemenywa naende, ng’ite kera omonto oyogosoa aroro, na oyogosoka korwao.",Trilingual-Bible
115256,"Ater, Hezekiah, Azzur,","Ateri, na Hezekia, na Asuri;",Trilingual-Bible
118838,"Israel, hope in Yahweh, from this time forward and forever more.","Inwe Abaisraeli, mosemerie Omonene korwa bono na goika kare na kare.",Trilingual-Bible
117368,"Will I eat the meat of bulls, or drink the blood of goats?",Inee! Inche ne chinyama chie chieri nkoria? Gose namanyinga e chimbori nkonywa?,Trilingual-Bible
139744,"News from the eyes: We learned about “Labor Ward” because our colleagues were there, Omong'ina Getena, Mokogoti and Nyakundi from Egesa FM informed us. Gusii.com at home found Nyang'iti, Bonchari, Kisii County. Mwanyagetinge.com/2014.","Amaridadi ya amaiso: Enchera below, ""Labor Ward"" twamanyire buna abararia baito, Omong'ina Getena, Mokogoti amo na Nyakundi korwa Egesa FM bagotomanyia. Gusii.com at home aaria Nyang'iti, Bonchari, Kisii County. Mwanyagetinge.com/2014.",ENG-EKE
112770,"Hezekiah received the letter from the hand of the messengers and read it. Then Hezekiah went up to Yahweh’s house, and spread it before Yahweh.","Hezekia akaegwa riruube korwa ase abanto baria batometwe, akarisoma, erio akagenda ase enyomba y’Omonene, akarirambora ase obosio bw’Omonene.",Trilingual-Bible
146956,"28. Let a man examine himself, then, and so eat the bread and drink the cup.","Inwe renta ensemo ya ikomi eng’ikeranu ase ekungo y’enyomba yane, erinde endagera ebe ase eyomba yane. Ase enchera eyio inwe monteeme gose tinkobaigorera ebibao bia igoro mbaumorere ogosesenigwa okonge mono gotari korengeka. Nabo inche OMONENE bw’Emeganda ngoteba.",ENG-EKE
144323,These are the reasons:,Aya amwabo aya:,ENG-EKE
139311,this case involves individuals who are accused of causing trouble for chagaiki osumo and mariga ong'era who went to court to resolve the dispute over the land which has been cultivated for a long time and there are concerns about its boundaries,case ekina ekio ababaonchoreria abwo goetera omonyakerogo obo Chagaiki Osumo ma o Mariga Ong’era nigo bachiete ekegambero kogania ebango eyuo erusigwe ase bakomochia ebango eyuo kobekwa chinkwana chitari gokorwa ere korenkngan a nerichiko,ENG-EKE
